Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
pengguna pengguna pengguna rr itu sakit hati sampai sekarang karena di gantikan oleh boediono di jaman kabinet gusdurmega dan setelah di gantikan ekonomi indonesia mulai membaik setelah sebelum nya acak kadut di pegang pak rr,0,0,0,0,0,0,0,0,0,0,0,0
pengguna ini juga merembet ke ketersediaan bea siswa pemerintah ***,0,0,0,0,0,0,0,0,0,0,0,0
bukan orang politik tapi nampaknya sudah jadi tempat luahan marhaen tentang kesusahan cari makan di bawah *** ph nih hari ini luahan hati peniaga kecil yang cari makan dapat kontrak dengan kerajaan lama pengalaman dan kebolehan sudah boleh buang ke tepi di bawah,0,0,0,0,0,0,0,0,0,0,0,0
ngabalin ini logikanya runtut diksi ucapannya jelas intonasi lantang datanya *** itu lain persoalan,0,1,0,0,0,0,0,0,0,0,0,0
dewan pimpinan cabang partai demokrasi indonesia perjuangan pinrang gelar tot hadapi pilihan kepala daerah pemilihan umum legislatif dan pemilihan presiden,0,0,0,0,0,0,0,0,0,0,0,0
dua kali menonton filmnya kim tai ri di the handmaiden sama little forest aktingnya bagus sama cantik bersih tanpa operasi plastik cuma belum lihat dia main drama atau dia khusus main film doang ya tapi katanya dia bakal main drama di televisi nasional bulan juni ditunggu deh dramanya,0,0,0,0,0,0,0,0,0,0,0,0
lt adalah orang asingnnpegangannya pada payung panjang itu pun melemas ia menyenderkan benda penyelamat di kala hujan itu ke samping sofa yang didudukinyannalasan kurang bisa diterima tatapannya melayang pada sang pria kedua matanya masih me,0,0,0,0,0,0,0,0,0,0,0,0
pengguna simfoni yang nyanyi kristen joy,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna said aqil cocok itu jadi calon presidennya jokowi bisa bisa dolar jadi pengangguran berkurang ada lapangan pekerjaan ekonomi meroket dalam hitungan minggu pekerja asing dipersulit pertumbuhan ekonomi mencapai 7 bahan bakar minyak jadi,0,0,0,0,0,0,0,0,0,0,0,0
pengguna setidaknya presiden kita sudah bekerja maksimal tidak seperti anda hanya bisa mengeluh dan mengeluh tapi tidak pernah kasih solusi ustaz tertawa dulu ah,0,0,0,0,0,0,0,0,0,0,0,0
pengguna kasihan itu smpi tujuh turunan padahal anak tidak berdosa apakah anak yang lahir itu ingin bapa ibunya pkiengga kalau bisa memilih orang tua pasti memilih nabi muhammad,0,0,0,0,0,0,0,0,0,0,0,0
pengguna aku sekolah negeri dari sdsma tapi aku juga tidak pernah mengalami ditanya agamanya apa karena kan sudah ada datanya temanteman kristiani hindu dan buddha pun mendapatkan pelajaran agama ketika kami yang muslim sedang mata pelajaran agama isl,0,0,0,0,0,0,0,0,0,0,0,0
regrann from obrolan politik jakarta,0,0,0,0,0,0,0,0,0,0,0,0
sayangnya *** tidak bisa ditebas,0,0,0,0,0,0,0,0,0,0,0,0
pengguna mataku ku *** sipit sedikit sekelumit mirip,0,0,0,0,0,0,0,0,0,0,0,0
media *** masih saja berframing tim aniessandi kaget indra piliang ditangkap terkait narkoba uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
boikot indosat ini sih kuning tai pulsa pagi tadi rupiah an masih kepotong juga tinggal rupiah 1 padahal tidak di apa benar tidak menghargai pelanggan sepertinya *** taiiiii,1,1,0,1,0,0,1,0,0,0,1,0
pengguna pengguna pengguna pengguna pengguna semua akan *** pada waktunya,1,1,1,0,0,0,0,0,1,1,0,0
mantap bang conan,0,0,0,0,0,0,0,0,0,0,0,0
pengguna oiii pada niat tidak sih menangani keluhan pelanggan sudah 4 hari keluhan tidak ditanggapi bangkai habis,1,1,0,1,0,0,0,0,1,0,1,0
rtuser wah wah bisa ada also demo massa akbar lagi kalau sampai pelantikan aniessandi dibatalkan wkwk,1,0,0,1,0,0,0,0,1,0,1,0
pengguna daging ***,0,0,0,0,0,0,0,0,0,0,0,0
ternyata tidak sedikit yang gagal paham tentang peraturan presiden no 20 tahun tentang tenaga kerja *** tenaga kerja asing peraturan presiden tersebut sebenarnya untuk mempermudah administrasi tenaga kerja asing level manajer ke atas yang selama,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna kalau ada *** tidak dungudunia bisa kiamat bro,1,1,0,1,0,0,0,0,1,0,1,0
pengguna dari dulu ngabalin tipikal penjilatnrumah polonia dan kertanegara adalah saksi *** bagaimana ngabalin bertingkah,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna kita lihat saja cacing sarden sama *** lagi mencari dukungan ke ulama,1,1,0,1,0,0,0,0,1,0,1,0
pengguna pengguna pengguna pengguna islam pertama kali masuk dibarus abad ke 7 masehi saat itu nusantara masih hindu dan buddha tetapi tidak menyebut islam nusantara harusnya barus lebih dahulu yang bilang,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna di situlah tidak adilnya kalian negara republik *** dimana yang hoaks masih di kejar,1,1,1,0,0,0,0,0,1,1,0,0
tapi di agama saya yang pakai pakaian ketat dan memperlihatkan lekuk tubuh memang disamakan dengan orang yang telanjangnnya sudah sih agamaku adalah agamaku dan agamamu adalah agamamu yang melakukan bom bunuh diri 1 orang tapi kenapa yang kena semua pere,0,0,0,0,0,0,0,0,0,0,0,0
mumpung lagi bulan september ganyang partai komunis indonesia,1,0,0,1,0,1,0,0,0,0,0,1
begini ya saya itu kristen dan dari lingkungan kristen banget manado tidak bisa tidak tapi saya tidak pernah merasa harus mengajak orang agama lain untuk jadi kristen tidak pernah seujung kukupun,0,0,0,0,0,0,0,0,0,0,0,0
pengguna *** asiaantek ***,1,1,1,0,0,0,0,0,1,1,0,0
pengguna pengguna pengguna mau debat sama anak yang dikuliahi tapi bisa dibegoinnbajingan memang orang kayak kamu ya bikin indon sengsara uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
kami umat muslim seluruh indonesia menentang keras kepada jokowi megawati dengan rezimnya termasuk kepala kepolisian republik indonesia dan kepala kepolisian daerah siap lengserkan jokowi,1,0,0,1,0,0,0,0,1,0,0,1
saya menolak *** berkembang dan di dukung kalau sudah masalah manusia nya jangan di dukung dengan tingkah e,0,0,0,0,0,0,0,0,0,0,0,0
pengguna he he he sebenarnya nya gue sudah malas meladeni komentar kamu tetapi jujur saja gue kasihan sama kamu karena dari pertanyaan kamu di atas saja gue semakin yakin kalau kamu itu *** nih gue bantu jelaskan pelan pelan ya biar otak kamu bisa nangka,1,1,1,0,0,0,1,0,0,1,0,0
bubarkan partai politik,1,0,0,1,0,0,0,0,1,0,0,1
pengguna haha kalau ada *** selama pengiriman bisa cashback,0,0,0,0,0,0,0,0,0,0,0,0
miris gp tidak belajar dari kasus ahok,1,0,1,0,0,0,0,0,1,1,0,0
pengguna mata kamu sepertinya makin ***,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna maunya ngewe kamu,0,1,0,0,0,0,0,0,0,0,0,0
pengguna secuil ketulusan amp keikhlasan sandiaga uno yang haiz seorang wakil gubernur dapat membuat pencitraan sang ambisius,1,0,1,0,0,0,0,0,1,1,0,0
pengguna pak pengguna anda tidak berani mengatakan muhammad nabi gadungan jelaskan saja allah subhanahu wa taala sudah mati,1,1,0,1,1,0,0,0,0,0,1,0
pengguna pengguna betul bos sama kayak mayoritas non muslim dan etnis tionghoa yang memilih ahok kemarin normal saja dalam politik adalah,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna dewan perwakilan rakyat dewan perwakilan rakyat daerah jancuk anjing anjing *** *** *** *** *** tempek gendeng taeeekkk ***,1,1,0,1,0,0,0,1,0,0,1,0
pengguna pengguna keluarga kamu kali yang bahlul *** yahudi israel kamu ya trnyatannakhir2 ini mulai pada berani kayak na anjing anjing na yahudi muncul terang terangan di indonesia bangsat,1,1,1,0,1,0,0,0,0,1,0,0
bubarkan panitia khusus buang uang dan cari gara gara tok uniform resource locator,1,0,0,1,0,0,0,0,1,0,0,1
akan muncul pemimpin muslim mohon maaf nih bang memang presiden kita yang sekarang menyembah pepohonan apa bagaimana,0,0,0,0,0,0,0,0,0,0,0,0
lagi tenaga kerja asal cina melecehkan lambang negara indonesia uniform resource locator melalui pengguna,1,0,0,1,0,1,0,0,0,0,1,0
pengguna iya di situ cina tidak langsung kasih ke palestina tapi melalui negara negara arab lain jadi tidak dibebankan ke palestina semua dan palestina tidak terlalu dicekok sama utang aku tidak fokus di utang atau tidak tapi jangan sampai kita lihat cina selalu negatif,0,0,0,0,0,0,0,0,0,0,0,0
ada yang bilang jokowi diktator eh ternyata orangnya kirim surat ke komisi pemberantasan korupsi meminta tunda pemeriksaan kurang bercermin itu orang,1,0,1,0,0,0,0,0,1,1,0,0
yang laporkan abu janda tidak salah bos tr bisa bisa kamu yang di laporkan bro,0,0,0,0,0,0,0,0,0,0,0,0
pengguna point yang keren bangsa ini pernah dibawa ke kanan oleh masyumi tak bisa dibawa ke kiri oleh partai komunis indonesia tak bisa karena bangsa ini memang ditakdirkan berada ditengah menjadi milik semua,0,0,0,0,0,0,0,0,0,0,0,0
salah ketik lagi ***,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna nah kalau itu tinggal mental yang buang *** kan sudah ada tempat *** jangan buang sembarangan jaga juga lingkungan kita,0,0,0,0,0,0,0,0,0,0,0,0
lebih banyak orang *** karena harta atau *** karena cinta,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pak pengguna saya tetap mendesak anda menyatakan muhammad nabi gadungan agar bangsa ini terselamatkan,1,1,0,1,1,0,0,0,0,0,1,0
pengguna pekerja korban pemutusan hubungan kerja freeport sudah setahun belum menemukan hak haknya dan terus berjuang pak,0,0,0,0,0,0,0,0,0,0,0,0
kalau kamu tidak tau apaapa ya jangan berkoar sembarangan dong kelihatan banget kalau kamu itu benaran *** fuck you,1,1,1,0,0,0,0,0,1,1,0,0
pengguna pengguna pengguna pengguna pengguna kemarin galak galak kalau berbicara sekarang sibuk klarifikasi dasar ***,1,1,0,1,0,0,0,0,1,0,1,0
kenapa ya akhir akhir ini gue merasakan sendiri layanan perusahaan digital indonesia makin pada kacrutnndunia it kita berkembang pesat lah tapi kalau pemeliharaannya tidak beres malah ujung ujungnya merugikan customer,1,1,0,1,0,0,0,0,1,0,1,0
pengguna beradaptasi dengan budaya lokal adalah strategi survival gereja di katolik tadinya tidak mau maunya ibadah tetap pakai bahas latin,0,0,0,0,0,0,0,0,0,0,0,0
pengguna dasar *** hijau,1,1,1,0,0,0,0,0,1,1,0,0
pengguna oh iya biar pada manusia homo pas upacara,0,1,0,0,0,0,0,0,0,0,0,0
sayang sekali bangsa ini paling jago kalau merasarasa yang mendukung pak ahok merasa paling benar yang mendukung mas anies merasa paling suci,1,0,0,1,0,0,0,0,1,0,1,0
pengguna tergantung tempatnya kayaknya gue kemarin mengantarkan ibu ke rumah sakit katolik di sini beresberes saja sih walaupun ramai klinik dekat rumah yang bermasalah,0,0,0,0,0,0,0,0,0,0,0,0
c hubungi ahlinya tentunya bicaralah dengan para pemimpin agama atau seorang eksorsisme yang bisa melakukan eksorsisme tentukan sebanyak yang kalian bisa tentang perilaku roh tersebut untuk membantu sang eksorsisme ktz916,0,0,0,0,0,0,0,0,0,0,0,0
rezim represif anti islam lengserkan jokowi,1,0,1,0,1,0,0,0,0,0,0,1
sebenarnya ini yang diinginkan rakyat lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
nama nama yang sering disebut akan jadi kandidat caprescawapres sudah ada yang berani lantang saya akan batalkan total proyek reklamasi jika jadi presiden,0,0,0,0,0,0,0,0,0,0,0,0
rt pengguna enaknya kesusu cute pasangat suami istri naked toge nude puting sexy *** bugil tante binal tante montok amatir,0,1,0,0,0,0,0,0,0,0,0,0
aku ceritakan kepadamu sebuah kisah *** tapi taukah kamu cerita itu adalah sebuah angan dalam benakku,0,0,0,0,0,0,0,0,0,0,0,0
rt pengguna ternyata buddha pun teroris,1,0,0,1,1,0,0,0,0,0,1,0
pengguna cara yang digunakan mirip banget dengan cara menyusupnya partai komunis indonesia memprovokasi lalu mencuci tangan,0,0,0,0,0,0,0,0,0,0,0,0
betul betul betul karena dia itu sebenarnya sudah dilupakan rakyat jadi cari sensasi kasihan banget rt pengguna prabowo makin panik prabowo makin membabi *** erang siapa saja elite politik dikatakan goblok dan bermental malingnkritik tidak ada konsep kritik tidak terarah,0,1,0,0,0,0,0,0,0,0,0,0
rt pengguna persib butut soler goblok,1,1,0,1,0,0,0,0,1,0,1,0
ya allah ekonomi makin kacau,0,0,0,0,0,0,0,0,0,0,0,0
negara agama pertama adalah holy roman empire rt pengguna pengguna kalau itu kamu buat jadi acuannya maka negara kristen juga tidak ada,0,0,0,0,0,0,0,0,0,0,0,0
33 program 8 peningkatan program bantuan sarana dan prasarana keagamaan dan kesejahteraan guru agama formal dan non formal asyik menang pengguna asyik menang,0,0,0,0,0,0,0,0,0,0,0,0
rt pengguna pagi gays sudah coli pagi belum *** coli *** bahan coli uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
teriakteriak pancasila koarkoar negara kesatuan republik indonesia harga mati tetapi menolak film partai komunis indonesia diputar ulang situ bunglon apa *** ***,1,1,1,0,0,1,0,0,0,1,0,0
rt pengguna pengguna ada partai komunis indonesia kali menyusup diacara kamu min massa pada teriak ganyang partai komunis indonesia,1,0,0,1,0,1,0,0,0,0,1,0
jadi ya tidak bisa menghakimi juga semua yang bahasanya campur campur itu sok bisa jadi dia sedang belajar bisa jadi dia lagi menyampaikan dalam bahasa yang bukan kebiasaan dia bisa jadi kata *** itu tidak ada padanan super pasnya di bahasa lain,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna ah masa iya gue sempat pikir apa nanti super giant dikeluarkan pas avenger 4 karena dia kuat banget tapi kalau melihat di game marvel future fight itu super giant *** habis dibanding black order yang lain,0,0,0,0,0,0,0,0,0,0,0,0
pengguna direct message kayak meminta verifikasi *** bukan hai hai saja,0,1,0,0,0,0,0,0,0,0,0,0
pengguna haha *** cuk,0,1,0,0,0,0,0,0,0,0,0,0
kits doakansemoga presiden yang amanahfathonahshidiqtabligh,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna sekolah di sekolahan kristenn tidak mesantrenn kuliah di lembaga ilmu pengetahuan islam dan arab yayasan wahabin dua kali dipenjaran ceramah dukung isis dan anggap sodarn kabur dari kasus hukmnngaku ib umat islam allooowwww umat yang mana,1,0,1,0,1,0,0,0,0,1,0,0
rt pengguna lengkap sudah penderitaannnga bisa pakai kontolnpakai tangannnpas pakai tangan cewek nya kesakitan uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
pengguna hai *** semua operator tri jawabannya sama banyaknya antusiasme sekarang masalahnya masuk pun tidak bisa menunggu 1 jam tidak di angkat barangkali pingsan semua,1,1,0,1,0,0,0,0,1,0,1,0
pengguna diajak dialog menolak ada apa wajar bila rakyat menuduh kalian *** ***,1,0,0,1,0,1,0,0,0,0,1,0
di depan baik di belakang busuk ***,0,1,0,0,0,0,0,0,0,0,0,0
rt pengguna pengguna pengguna pengguna begitulah manusia manusia rakus kekuasaan segala cara dihalalkan ogah memilih nya,1,0,1,0,0,0,0,0,1,1,0,0
pengguna wkwk ngakaknnkalo ayah aku gininmama memanggil ayah berulang kalinayah apa sih memanggil manggil mau *** apa,0,1,0,0,0,0,0,0,0,0,0,0
*** favorit aku mesti bukan no ganjil sebab cerita time dekat asrama *** no ganjil selalu ada orang ketuk pintu malam malam,0,0,0,0,0,0,0,0,0,0,0,0
pengguna atlet berprestasi cukup didukung sampai mentok setelah mentok disekolahkan jadi pelatih terserah jadi pelatih dalam negeri atau jadi tenaga kerja indonesia luar negeri cc pengguna,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna *** raimuklo mau *** tidak pikir dlupercuma kamu duduk du dewan,1,1,1,0,0,0,1,0,0,1,0,0
pengguna jadi pilih mau bunga *** apa karangan bunga haha,0,0,0,0,0,0,0,0,0,0,0,0
pengguna *** kuping gajah thailand belaga banget,1,1,0,1,0,0,0,0,1,0,1,0
dukung yusril kelompok islam tertindas di era jokowi,1,0,1,0,0,0,0,0,1,1,0,0
pengguna hati hati euy bayu gatra *** banget lah,0,1,0,0,0,0,0,0,0,0,0,0
su pin siswi sekolah dasar katolik karya yosef istrinya ronaldo pardede yang sah,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna tidak semua kata *** ditujukan bagi agama lain coba kaji lagi itu,0,0,0,0,0,0,0,0,0,0,0,0
rt pengguna pacarnya siapa ini suruh mengemut *** senang eramnnkimcil *** *** lokal sepong *** susu montok,0,1,0,0,0,0,0,0,0,0,0,0
percaya sama pakar dari pada allah it musyrikpercaya sih boleh saja tetapi jangan berlebihan sampai lost respect,0,0,0,0,0,0,0,0,0,0,0,0
hem mungkin alasan kita meninggalkan televisi perlahan karena kebanyakan isinya ketakutan bom pembunuhan politik war korupsi nnkekadang anak milenial bukan tidak peduli sama itu bahkan mungkin lebih tahu cuma kita sekarang lebih memikirkan bagaimana mengatasi,0,0,0,0,0,0,0,0,0,0,0,0
aku adalah orang malam yang membicarakan terang soe ahok gie,0,0,0,0,0,0,0,0,0,0,0,0
memahami eksistensi komisi pemberantasan korupsi dengan logika korupsi maka sama halnya mendirikan lembaga anti maling untuk memberantas maling bubarkan komisi pemberantasan korupsi,1,0,0,1,0,0,0,0,1,0,0,1
pengguna kamu kira gue sudah pakai ***,1,1,1,0,0,0,0,0,1,1,0,0
dulu katanya jangan pilih pak prabowo beliau diktaktor otoriter kenyataan sekarang pak jokowi yang diktaktor,1,0,1,0,0,0,0,0,1,1,0,0
pengguna 1nnkaya tidak *** deh siapa tetapi lupa,0,0,0,0,0,0,0,0,0,0,0,0
tumbangkan jokowi radikal tumbangkan *** tirani lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
pengguna kebut infrastruktur biar dianggap satusatunya presiden bapak pembangunan maunya ratusan infrastruktur analisa tak terukur kerja ngawur ekonomi hancur kalau berbicara melantur pas mukidi keliru *** tidur sama penista agama akur r,1,1,1,0,0,0,0,0,1,1,0,0
ya hidup memang berengsek meskipun kamu orang baik uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna memang otak kamu bersih *** got,1,1,1,0,0,0,0,0,1,1,0,0
biarkan oppa masukan vibrator ke *** oppa kok di memasukkan aku kan mau pemotretannlanjut,0,1,0,0,0,0,0,0,0,0,0,0
anies baswedan disebut super gubernur oleh mahasiswa maroko,0,0,0,0,0,0,0,0,0,0,0,0
pengguna modus papo *** mau usap usap rambut aku saja itu,0,1,0,0,0,0,0,0,0,0,0,0
rt pengguna pengguna satu hal pengguna sama kaderkader sama gobloknya,1,1,0,1,0,0,0,0,1,0,1,0
pengguna ini yang diutarakan sama quraish di dakwahnya itu kenapa sekarang saya ogah banget mengenal ustaz ustaz baru dakwah dan hanya dengarkan yang pilihan gue saja lah mau dakwah saja masa pada tidak paham konsep hermeneutika gue jadi salut sama ajaran katolik yang jaga,0,0,0,0,0,0,0,0,0,0,0,0
serasa ingin mencintai tetapi takut untuk mencintai eak tai,0,1,0,0,0,0,0,0,0,0,0,0
pengguna camilannya *** wedangnya bajigur malamnya nasi goreng *** alhamdulillah semoga berkah,0,1,0,0,0,0,0,0,0,0,0,0
pak pengguna kalau jadi presiden jadikan lebaran libur nya 21 hari minimal 15 hari jokowi cuma 9 hari kan kasihan yang mudik lewat darat ada yang 2 hari di jalan atau 3 hari bahkan ada yang 5 hari di jalan jokowi tidak mengerti indonesia ini luas ac,0,0,0,0,0,0,0,0,0,0,0,0
barakallah bang pengguna semoga allah selalu menjaga bang sandi dan pak anies,0,0,0,0,0,0,0,0,0,0,0,0
rt pengguna menunjukkan kualitas dan mental yang labil dari prabowo uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
kami bersama panglima dan pak pengguna lebih baik mundur uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
jokowi super busuk serta licik tidak ada malu sama sekali,1,1,1,0,0,0,0,0,1,1,0,0
pengguna sama *** mangkanya gue on di sini mulu,0,1,0,0,0,0,0,0,0,0,0,0
diharapkan pembahasan dalam konsultasi tingkat tinggi ulama dan cendekiawan muslim ini bisa mengerucutkan konsep moderat islam menjadi sebuah kriteria untuk peradaban utama islam konferensi tingkat tinggi islam wasatiyyah indonesia bisa indonesia bertoleransi,0,0,0,0,0,0,0,0,0,0,0,0
biadab banget ini jokowi pasti konspirasi musuhmusuh islam,1,1,1,0,1,0,0,0,0,1,0,0
kalau ingin lebih menggigit prabowo sebaiknya duet dengan rizal ramlinaura nasionalisme dan perlawanan terhadap hegemoni *** akan menjadi antitesis terhadap *** saat ini,0,0,0,0,0,0,0,0,0,0,0,0
pengguna gue tidak suka pilih pilih put tapi kan alangkah baiknya bila yang sama sama katolik hehe,0,0,0,0,0,0,0,0,0,0,0,0
*** sombong banget tidak mengajak pengguna uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
pengguna *** kamu der,1,1,1,0,0,0,1,0,0,1,0,0
tahukah anda siapa yang memakai baju abu abu dia adalah duta besar kuwait sekaligus sekretaris umum badan nasional penempatan dan perlindungan tenaga kerja indonesia tatang b razak hari ini datang ke pengguna berdiskusi cukup banyak bagaimana seharusnya mengurus tenaga kerja indonesia pengguna pengguna pengguna,0,0,0,0,0,0,0,0,0,0,0,0
sebagai partai pendukung ppp gelar musyawarah nasional ulama cari calon wakil presiden jokowi,0,0,0,0,0,0,0,0,0,0,0,0
